countyName,zipCode
Santa Cruz,95007
Otero,81058
Santa Barbara,93108
Montrose,81416
San Luis Obispo,93426
DeKalb,30035
San Mateo,94019
San Francisco,94112
Mesa,81523
San Joaquin,95212
San Diego,91917
San Bernardino,91764
Sacramento,95655
Larimer,80537
Riverside,92241
Placer,95714
Cobb,30157
Orange,92612
Jefferson,80232
Monterey,93953
Mendocino,95494
El Paso,80919
Los Angeles,90031
Kern,93505
Pima,85746
Maricopa,85054
Contra Costa,94806
Alameda,94709
Fairfield,6907
Siskiyou,96023
Phillips,80734
Mississippi,72330
Nassau,32011
Effingham,30446
Solano,94503
Pitkin,81611
Douglas,30135
Shasta,96003
Marion,72634
Miami Dade,33014
Early,39841
Sierra,96124
Park,80432
Santa Clara,94085
Morgan,80733
Lonoke,72076
Dougherty,31763
Santa Cruz,95010
Otero,81059
Santa Barbara,93109
Montrose,81422
San Luis Obispo,93428
DeKalb,30038
San Mateo,94020
San Francisco,94114
Mesa,81524
San Joaquin,95215
San Diego,91931
San Bernardino,91766
Sacramento,95660
Larimer,80538
Riverside,92253
Placer,95715
Cobb,30168
Orange,92614
Jefferson,80235
Monterey,93955
Mendocino,95585
El Paso,80920
Los Angeles,90032
Kern,93516
Pima,85747
Maricopa,85083
Alameda,94710
Elbert,30624
Sonoma,94515
Prowers,81052
Montgomery,71935
Okeechobee,34972
Siskiyou,96025
Mississippi,72350
Nassau,32034
Effingham,31302
Solano,94510
Pitkin,81615
Douglas,30180
Shasta,96007
Marion,72644
Miami Dade,33015
Early,39861
Sierra,96125
Park,80440
Santa Clara,94086
Lonoke,72083
Santa Cruz,95017
Otero,81067
Santa Barbara,93110
Montrose,81424
San Luis Obispo,93430
DeKalb,30039
San Mateo,94021
San Francisco,94115
Mesa,81525
San Joaquin,95219
San Diego,91932
San Bernardino,91784
Sacramento,95662
Larimer,80540
Riverside,92254
Placer,95717
Cobb,30188
Orange,92618
Jefferson,80401
Monterey,93960
Mendocino,95587
El Paso,80921
Los Angeles,90033
Kern,93518
Pima,85748
Maricopa,85085
Alameda,94720
Elbert,30634
Sonoma,94922
Montgomery,71943
Emanuel,30401
Okeechobee,34973
Stanislaus,95307
Pueblo,81001
Siskiyou,96027
Mississippi,72351
Nassau,32046
Effingham,31303
Solano,94512
Pitkin,81621
Douglas,30185
Shasta,96008
Marion,72653
Miami Dade,33016
Sierra,96126
Park,80448
Santa Clara,94087
Lonoke,72086
Santa Cruz,95018
Santa Barbara,93111
Montrose,81425
San Luis Obispo,93432
DeKalb,30058
San Mateo,94025
San Francisco,94116
Mesa,81526
San Joaquin,95220
San Diego,91934
San Bernardino,91786
Sacramento,95670
Larimer,80545
Riverside,92258
Placer,95722
Cobb,30339
Orange,92620
Jefferson,80403
Monterey,93962
Mendocino,95589
El Paso,80922
Los Angeles,90034
Kern,93519
Pima,85749
Maricopa,85086
Alameda,95377
Evans,30417
Sutter,95659
Rio Blanco,81641
Newton,72601
Elbert,30635
Osceola,33848
Sonoma,94923
Montgomery,71957
Emanuel,30425
Okeechobee,34974
Stanislaus,95313
Pueblo,81003
Siskiyou,96032
Mississippi,72358
Nassau,32097
Effingham,31307
Solano,94533
Pitkin,81623
Douglas,30187
Shasta,96011
Marion,72661
Miami Dade,33018
Park,80449
Santa Clara,94089
Lonoke,72142
Santa Cruz,95033
Santa Barbara,93117
Montrose,81429
San Luis Obispo,93433
DeKalb,30072
San Mateo,94027
San Francisco,94117
Mesa,81527
San Joaquin,95227
San Diego,91935
San Bernardino,92242
Sacramento,95673
Larimer,80547
Riverside,92260
Placer,95724
Orange,92624
Jefferson,80433
Monterey,95004
El Paso,80923
Los Angeles,90035
Kern,93523
Pima,85750
Maricopa,85087
Alameda,95391
Sutter,95668
Rio Blanco,81648
Newton,72628
Fannin,30512
Tehama,95963
Rio Grande,81125
Osceola,33896
Sonoma,94928
Montgomery,71960
Emanuel,30436
Stanislaus,95316
Pueblo,81004
Siskiyou,96034
Mississippi,72370
Effingham,31312
Solano,94534
Pitkin,81642
Shasta,96013
Marion,72668
Miami Dade,33030
Park,80456
Santa Clara,94301
Lonoke,72176
Santa Cruz,95060
Santa Barbara,93252
Montrose,81431
San Luis Obispo,93435
DeKalb,30079
San Mateo,94028
San Francisco,94118
Mesa,81624
San Joaquin,95230
San Diego,91941
San Bernardino,92252
Sacramento,95683
Larimer,80549
Riverside,92262
Placer,95728
Orange,92625
Jefferson,80439
Monterey,95012
El Paso,80924
Los Angeles,90036
Kern,93527
Pima,85755
Maricopa,85120
Fayette,30205
Trinity,95526
Routt,80428
Perry,72001
Pasco,33523
Sutter,95674
Newton,72641
Fannin,30513
Tehama,96021
Rio Grande,81132
Osceola,33897
Sonoma,94931
Montgomery,71961
Emanuel,30441
Stanislaus,95319
Pueblo,81005
Siskiyou,96037
Mississippi,72395
Effingham,31326
Solano,94571
Pitkin,81654
Shasta,96016
Marion,72672
Miami Dade,33031
Park,80470
Santa Clara,94303
Santa Cruz,95062
Santa Barbara,93254
San Luis Obispo,93442
DeKalb,30083
San Mateo,94030
San Francisco,94121
Mesa,81630
San Joaquin,95231
San Diego,91942
San Bernardino,92256
Sacramento,95690
Larimer,80550
Riverside,92264
Placer,95746
Orange,92626
Jefferson,80453
Monterey,95039
El Paso,80925
Los Angeles,90037
Kern,93528
Pima,85756
Maricopa,85139
Fayette,30213
Trinity,95527
Routt,80463
Perry,72016
Pasco,33525
Floyd,30103
Sutter,95676
Tulare,93201
Saguache,81125
Newton,72655
Fannin,30522
Tehama,96022
Rio Grande,81140
Osceola,34739
Sonoma,94951
Montgomery,71970
Emanuel,30471
Stanislaus,95323
Pueblo,81006
Siskiyou,96038
Mississippi,72426
Effingham,31329
Solano,94585
Pitkin,81656
Shasta,96017
Marion,72675
Miami Dade,33032
Park,80816
Santa Clara,94304
Santa Cruz,95065
Santa Barbara,93427
San Luis Obispo,93444
DeKalb,30084
San Mateo,94037
San Francisco,94122
Mesa,81635
San Joaquin,95236
San Diego,91945
San Bernardino,92268
Sacramento,95693
Riverside,92270
Placer,95747
Orange,92627
Jefferson,80454
Monterey,95076
El Paso,80926
Los Angeles,90038
Kern,93531
Pima,85757
Maricopa,85142
Fayette,30214
Forsyth,30004
Tuolumne,95310
San Juan,81301
Pike,71921
Polk,33547
Trinity,95552
Routt,80467
Perry,72025
Pasco,33540
Floyd,30104
Sutter,95953
Tulare,93207
Saguache,81131
Newton,72685
Fannin,30541
Tehama,96029
Rio Grande,81144
Osceola,34741
Sonoma,94952
Emanuel,31002
Stanislaus,95326
Pueblo,81007
Siskiyou,96039
Mississippi,72438
Solano,94589
Shasta,96019
Marion,72677
Miami Dade,33033
Park,80820
Santa Clara,94305
Santa Cruz,95066
Santa Barbara,93434
San Luis Obispo,93445
DeKalb,30087
San Mateo,94038
San Francisco,94123
Mesa,81643
San Joaquin,95237
San Diego,91950
San Bernardino,92277
Sacramento,95742
Riverside,92274
Placer,95765
Orange,92629
Jefferson,80457
El Paso,80927
Los Angeles,90039
Kern,93555
Maricopa,85201
Franklin,30520
Ventura,90265
San Miguel,81325
Fayette,30215
Forsyth,30005
Tuolumne,95321
San Juan,81433
Pike,71940
Polk,33801
Trinity,95563
Routt,80469
Perry,72070
Pasco,33541
Floyd,30105
Sutter,95982
Tulare,93208
Saguache,81132
Newton,72854
Fannin,30555
Tehama,96035
Rio Grande,81154
Osceola,34743
Sonoma,94954
Emanuel,31049
Stanislaus,95328
Pueblo,81008
Siskiyou,96044
Mississippi,72442
Solano,94590
Shasta,96022
Marion,72682
Miami Dade,33034
Park,80827
Santa Clara,94306
Santa Cruz,95073
Santa Barbara,93436
San Luis Obispo,93446
DeKalb,30088
San Mateo,94044
San Francisco,94124
Mesa,81646
San Joaquin,95240
San Diego,91962
San Bernardino,92280
Sacramento,95757
Riverside,92276
Placer,96140
Orange,92630
Jefferson,80465
El Paso,80928
Los Angeles,90040
Kern,93560
Maricopa,85202
Franklin,30521
Ventura,91304
San Miguel,81423
Fulton,30004
Yolo,95605
Sedgwick,80737
Polk,71937
Saint Johns,32033
Fayette,30238
Forsyth,30024
Tuolumne,95327
Pike,71943
Polk,33803
Trinity,95573
Routt,80477
Perry,72125
Pasco,33542
Floyd,30124
Sutter,95991
Tulare,93215
Saguache,81136
Newton,72856
Fannin,30559
Tehama,96055
Osceola,34744
Sonoma,94972
Stanislaus,95329
Pueblo,81019
Siskiyou,96050
Solano,94591
Shasta,96028
Marion,72687
Miami Dade,33035
Park,81211
Santa Clara,94550
Santa Cruz,95076
Santa Barbara,93440
San Luis Obispo,93449
DeKalb,30094
San Mateo,94060
San Francisco,94127
San Joaquin,95242
San Diego,91963
San Bernardino,92284
Sacramento,95758
Riverside,92282
Placer,96141
Orange,92637
Jefferson,80470
El Paso,80929
Los Angeles,90041
Kern,93561
Maricopa,85203
Franklin,30530
Gilmer,30175
Yuba,95692
Ventura,91307
Summit,80424
San Miguel,81426
Fulton,30005
Yolo,95606
Sedgwick,80744
Polk,71945
Saint Johns,32080
Fayette,30269
Forsyth,30028
Tuolumne,95329
Pike,71950
Polk,33805
Trinity,95595
Routt,80479
Perry,72126
Pasco,33543
Floyd,30145
Sutter,95993
Tulare,93218
Saguache,81143
Fannin,30560
Tehama,96059
Osceola,34746
Sonoma,95401
Stanislaus,95350
Pueblo,81022
Siskiyou,96057
Solano,95618
Shasta,96033
Miami Dade,33054
Santa Clara,95002
Santa Barbara,93441
San Luis Obispo,93451
DeKalb,30288
San Mateo,94061
San Francisco,94131
San Joaquin,95254
San Diego,91977
San Bernardino,92285
Sacramento,95811
Riverside,92320
Placer,96142
Orange,92646
El Paso,80930
Los Angeles,90042
Maricopa,85204
Glascock,30810
Teller,80135
Prairie,71913
Santa Rosa,32530
Perry,39423
Franklin,30538
Gilmer,30513
Yuba,95901
Ventura,91311
Summit,80435
San Miguel,81430
Fulton,30009
Yolo,95607
Sedgwick,80749
Polk,71953
Saint Johns,32081
Fayette,30276
Forsyth,30040
Tuolumne,95335
Pike,71958
Polk,33809
Trinity,96010
Routt,80483
Perry,72853
Pasco,33544
Floyd,30147
Tulare,93219
Saguache,81149
Fannin,30572
Tehama,96061
Osceola,34747
Sonoma,95403
Stanislaus,95351
Pueblo,81023
Siskiyou,96058
Solano,95620
Shasta,96040
Miami Dade,33055
Santa Clara,95008
Santa Barbara,93454
San Luis Obispo,93452
DeKalb,30294
San Mateo,94062
San Francisco,94132
San Joaquin,95258
San Diego,91978
San Bernardino,92301
Sacramento,95814
Riverside,92324
Placer,96143
Orange,92647
El Paso,80951
Los Angeles,90043
Maricopa,85205
Teller,80813
Prairie,72040
Santa Rosa,32561
Perry,39425
Glynn,31520
Washington,80720
Pulaski,72002
Franklin,30553
Gilmer,30522
Yuba,95914
Ventura,91320
Summit,80443
San Miguel,81431
Fulton,30022
Yolo,95612
Polk,71973
Saint Johns,32082
Fayette,30290
Forsyth,30041
Tuolumne,95346
Pike,71971
Polk,33810
Trinity,96024
Routt,80487
Pasco,33545
Floyd,30161
Tulare,93221
Saguache,81155
Tehama,96074
Osceola,34758
Sonoma,95404
Stanislaus,95354
Pueblo,81025
Siskiyou,96064
Solano,95625
Shasta,96047
Miami Dade,33056
Santa Clara,95014
Santa Barbara,93455
San Luis Obispo,93453
DeKalb,30306
San Mateo,94063
San Francisco,94133
San Joaquin,95304
San Diego,91980
San Bernardino,92304
Sacramento,95815
Riverside,92373
Placer,96145
Orange,92648
Los Angeles,90044
Maricopa,85206
Gordon,30103
Weld,80504
Randolph,72413
Seminole,32701
Pontotoc,38801
Teller,80814
Prairie,72064
Santa Rosa,32563
Perry,39456
Glynn,31522
Washington,80733
Pulaski,72016
Franklin,30557
Gilmer,30536
Yuba,95918
Ventura,91360
Summit,80498
San Miguel,81435
Fulton,30024
Yolo,95616
Saint Johns,32084
Forsyth,30097
Tuolumne,95347
Polk,33811
Trinity,96041
Routt,81638
Pasco,33549
Floyd,30165
Tulare,93223
Tehama,96075
Osceola,34759
Sonoma,95405
Stanislaus,95355
Pueblo,81069
Siskiyou,96067
Solano,95687
Shasta,96051
Miami Dade,33109
Santa Clara,95020
Santa Barbara,93458
San Luis Obispo,93454
DeKalb,30307
San Mateo,94065
San Francisco,94134
San Joaquin,95320
San Diego,92003
San Bernardino,92305
Sacramento,95816
Riverside,92399
Placer,96146
Orange,92649
Los Angeles,90045
Maricopa,85207
Gordon,30139
Weld,80513
Randolph,72425
Seminole,32703
Pontotoc,38820
Grady,31773
Yuma,80758
Saint Francis,72326
Teller,80816
Prairie,72170
Santa Rosa,32564
Perry,39464
Glynn,31523
Washington,80743
Pulaski,72023
Franklin,30577
Gilmer,30540
Yuba,95919
Ventura,91361
Fulton,30075
Yolo,95618
Saint Johns,32086
Forsyth,30107
Tuolumne,95370
Polk,33812
Trinity,96046
Routt,81639
Pasco,33556
Floyd,30172
Tulare,93227
Tehama,96076
Osceola,34769
Sonoma,95407
Stanislaus,95356
Siskiyou,96086
Solano,95688
Shasta,96056
Miami Dade,33122
Santa Clara,95030
Santa Barbara,93460
San Luis Obispo,93461
DeKalb,30316
San Mateo,94066
San Francisco,94158
San Joaquin,95330
San Diego,92004
San Bernardino,92307
Sacramento,95817
Riverside,92501
Placer,96148
Orange,92651
Los Angeles,90046
Maricopa,85208
Greene,30642
Saline,71909
Suwannee,32008
Quitman,38622
McDonald,64831
Gordon,30171
Weld,80514
Randolph,72434
Seminole,32707
Pontotoc,38826
Grady,31779
Yuma,80759
Saint Francis,72335
Teller,80827
Santa Rosa,32565
Perry,39465
Glynn,31525
Pulaski,72046
Franklin,30633
Yuba,95922
Ventura,91362
Fulton,30076
Yolo,95627
Saint Johns,32092
Forsyth,30506
Tuolumne,95372
Polk,33813
Trinity,96048
Pasco,33558
Floyd,30173
Tulare,93235
Tehama,96080
Osceola,34771
Sonoma,95409
Stanislaus,95357
Siskiyou,96094
Solano,95694
Shasta,96057
Miami Dade,33125
Santa Clara,95032
Santa Barbara,93463
San Luis Obispo,93465
DeKalb,30317
San Mateo,94070
San Joaquin,95336
San Diego,92007
San Bernardino,92308
Sacramento,95818
Riverside,92503
Placer,96161
Orange,92653
Los Angeles,90047
Maricopa,85209
Greene,30650
Saline,72002
Suwannee,32024
Quitman,38643
McDonald,64843
Gwinnett,30011
Scott,71953
Taylor,32336
Gordon,30701
Weld,80516
Randolph,72444
Seminole,32708
Pontotoc,38828
Grady,31792
Yuma,80822
Saint Francis,72346
Teller,80860
Santa Rosa,32566
Perry,39476
Glynn,31527
Pulaski,72065
Franklin,30662
Yuba,95925
Ventura,91377
Fulton,30097
Yolo,95637
Saint Johns,32095
Forsyth,30534
Tuolumne,95375
Polk,33815
Trinity,96052
Pasco,33559
Floyd,30701
Tulare,93244
Tehama,96090
Osceola,34772
Sonoma,95412
Stanislaus,95358
Siskiyou,96097
Shasta,96059
Miami Dade,33126
Santa Clara,95033
DeKalb,30319
San Mateo,94074
San Joaquin,95337
San Diego,92008
San Bernardino,92309
Sacramento,95819
Riverside,92504
Orange,92655
Los Angeles,90048
Maricopa,85210
Habersham,30510
Searcy,72633
Union,32054
Scott,39074
Greene,30665
Madison,63636
Saline,72011
Suwannee,32060
Quitman,38646
McDonald,64847
Gwinnett,30017
Scott,72833
Taylor,32347
Gordon,30733
Weld,80524
Randolph,72455
Seminole,32714
Pontotoc,38841
Grady,39827
Saint Francis,72348
Teller,80863
Santa Rosa,32570
Perry,39577
Glynn,31561
Pulaski,72076
Yuba,95935
Ventura,93001
Fulton,30213
Yolo,95645
Saint Johns,32145
Tuolumne,95379
Polk,33823
Trinity,96076
Pasco,33576
Tulare,93247
Tehama,96092
Osceola,34773
Sonoma,95419
Stanislaus,95360
Siskiyou,96134
Shasta,96062
Miami Dade,33127
Santa Clara,95035
DeKalb,30324
San Mateo,94080
San Joaquin,95366
San Diego,92009
San Bernardino,92311
Sacramento,95820
Riverside,92505
Orange,92656
Los Angeles,90049
Maricopa,85212
Habersham,30511
Searcy,72636
Union,32058
Scott,39094
Hall,30501
Sebastian,72901
Volusia,32102
Greene,30669
Madison,63645
Saline,72015
Suwannee,32062
McDonald,64854
Gwinnett,30019
Scott,72838
Taylor,32348
Gordon,30734
Weld,80530
Randolph,72459
Seminole,32730
Pontotoc,38850
Grady,39828
Saint Francis,72392
Santa Rosa,32571
Glynn,31566
Pulaski,72103
Yuba,95941
Ventura,93003
Fulton,30268
Yolo,95679
Saint Johns,32259
Tuolumne,95383
Polk,33825
Trinity,96091
Pasco,33597
Tulare,93256
Osceola,34972
Sonoma,95421
Stanislaus,95361
Shasta,96065
Miami Dade,33128
Santa Clara,95037
DeKalb,30329
San Mateo,94303
San Joaquin,95376
San Diego,92010
San Bernardino,92313
Sacramento,95821
Riverside,92506
Orange,92657
Los Angeles,90056
Maricopa,85213
Hancock,30820
Habersham,30523
Sevier,71832
Wakulla,32327
Smith,39116
Marion,63401
Searcy,72639
Union,32083
Scott,39117
Hall,30504
Sebastian,72903
Volusia,32114
Greene,30678
Madison,63655
Saline,72019
Suwannee,32064
McDonald,64856
Gwinnett,30024
Scott,72926
Taylor,32359
Gordon,30735
Weld,80534
Randolph,72460
Seminole,32732
Pontotoc,38863
Grady,39897
Saint Francis,72394
Santa Rosa,32583
Pulaski,72113
Yuba,95961
Ventura,93004
Fulton,30291
Yolo,95691
Polk,33827
Trinity,96093
Pasco,34610
Tulare,93257
Sonoma,95425
Stanislaus,95363
Shasta,96069
Miami Dade,33129
Santa Clara,95046
DeKalb,30338
San Mateo,94401
San Joaquin,95377
San Diego,92011
San Bernardino,92314
Sacramento,95822
Riverside,92507
Orange,92660
Los Angeles,90057
Maricopa,85215
Hancock,31045
Haralson,30110
Sharp,72459
Walton,32413
Habersham,30531
Sevier,71842
Wakulla,32346
Smith,39117
Marion,63456
Searcy,72645
Hall,30506
Sebastian,72904
Volusia,32117
Saline,72022
Suwannee,32071
McDonald,64861
Gwinnett,30039
Scott,72944
Gordon,30746
Weld,80537
Randolph,72462
Seminole,32746
Pontotoc,38864
Pulaski,72114
Yuba,95962
Ventura,93010
Fulton,30296
Yolo,95694
Polk,33830
Pasco,34637
Tulare,93258
Sonoma,95436
Stanislaus,95367
Shasta,96071
Miami Dade,33130
Santa Clara,95050
DeKalb,30340
San Mateo,94402
San Joaquin,95391
San Diego,92014
San Bernardino,92315
Sacramento,95823
Riverside,92508
Orange,92661
Los Angeles,90058
Maricopa,85224
Harris,31804
Stone,72031
Washington,32425
Hancock,31087
Sunflower,38737
Haralson,30113
Sharp,72466
Walton,32433
Miller,65017
Habersham,30535
Sevier,71846
Wakulla,32355
Smith,39119
Marion,63461
Searcy,72650
Hall,30507
Sebastian,72908
Volusia,32118
Saline,72065
Suwannee,32094
McDonald,64865
Gwinnett,30043
Scott,72950
Weld,80542
Randolph,72478
Seminole,32750
Pontotoc,38869
Pulaski,72116
Yuba,95972
Ventura,93012
Fulton,30303
Yolo,95695
Polk,33834
Pasco,34638
Tulare,93260
Sonoma,95441
Stanislaus,95368
Shasta,96073
Miami Dade,33131
Santa Clara,95051
DeKalb,30341
San Mateo,94403
San Joaquin,95632
San Diego,92019
San Bernardino,92316
Sacramento,95824
Riverside,92509
Orange,92662
Los Angeles,90059
Maricopa,85225
Harris,31807
Stone,72051
Washington,32427
Hart,30516
Hancock,31094
Union,71724
Tallahatchie,38901
Sunflower,38751
Haralson,30153
Sharp,72482
Walton,32435
Miller,65026
Habersham,30563
Wakulla,32358
Smith,39153
Marion,63463
Searcy,72675
Hall,30510
Sebastian,72916
Volusia,32119
Saline,72087
McDonald,64867
Gwinnett,30044
Scott,72958
Weld,80543
Seminole,32751
Pontotoc,38871
Pulaski,72117
Yuba,95977
Ventura,93013
Fulton,30305
Yolo,95697
Polk,33837
Pasco,34639
Tulare,93265
Sonoma,95442
Stanislaus,95380
Shasta,96084
Miami Dade,33132
Santa Clara,95054
DeKalb,30345
San Mateo,94404
San Joaquin,95686
San Diego,92020
San Bernardino,92317
Sacramento,95825
Riverside,92530
Orange,92663
Los Angeles,90061
Maricopa,85226
Heard,30170
Van Buren,72013
Tate,38611
Moniteau,65018
Mississippi,63823
Harris,31808
Stone,72519
Washington,32428
Hart,30520
Union,71730
Tallahatchie,38920
Sunflower,38753
Haralson,30176
Sharp,72513
Walton,32439
Miller,65032
Habersham,30577
Smith,39168
Marion,63471
Searcy,72685
Hall,30517
Sebastian,72923
Volusia,32124
Saline,72103
McDonald,65730
Gwinnett,30045
Weld,80546
Seminole,32765
Pulaski,72118
Yuba,95981
Ventura,93015
Fulton,30306
Yolo,95698
Polk,33838
Pasco,34652
Tulare,93267
Sonoma,95446
Stanislaus,95382
Shasta,96087
Miami Dade,33133
Santa Clara,95070
DeKalb,30346
San Diego,92021
San Bernardino,92318
Sacramento,95826
Riverside,92532
Orange,92672
Los Angeles,90062
Maricopa,85233
Heard,30217
Van Buren,72030
Tate,38618
Moniteau,65025
Mississippi,63834
Henry,30228
Washington,72701
Tippah,38625
Harris,31811
Stone,72530
Washington,32437
Hart,30553
Union,71747
Tallahatchie,38921
Sunflower,38771
Haralson,30179
Sharp,72521
Walton,32455
Miller,65047
Hall,30518
Sebastian,72927
Volusia,32127
Saline,72167
McDonald,65772
Gwinnett,30046
Weld,80549
Seminole,32766
Pulaski,72120
Ventura,93021
Fulton,30307
Yolo,95776
Polk,33839
Pasco,34653
Tulare,93270
Sonoma,95448
Stanislaus,95386
Shasta,96088
Miami Dade,33134
Santa Clara,95076
DeKalb,30350
San Diego,92024
San Bernardino,92321
Sacramento,95827
Riverside,92536
Orange,92673
Los Angeles,90063
Maricopa,85234
Houston,31005
White,72010
Tishomingo,38827
Heard,30230
Montgomery,63333
Monroe,63456
Van Buren,72031
Tate,38665
Moniteau,65046
Mississippi,63845
Henry,30233
Washington,72703
Tippah,38629
Harris,31820
Stone,72533
Washington,32462
Hart,30634
Union,71749
Tallahatchie,38927
Haralson,30182
Sharp,72529
Walton,32459
Miller,65049
Hall,30519
Sebastian,72930
Volusia,32128
Saline,72206
Gwinnett,30047
Weld,80550
Seminole,32771
Pulaski,72122
Ventura,93022
Fulton,30308
Yolo,95937
Polk,33840
Pasco,34654
Tulare,93271
Sonoma,95450
Stanislaus,95387
Shasta,96096
Miami Dade,33135
Santa Clara,95110
DeKalb,30360
San Diego,92025
San Bernardino,92322
Sacramento,95828
Riverside,92539
Orange,92675
Los Angeles,90064
Maricopa,85248
Houston,31008
White,72012
Irwin,31750
Tishomingo,38833
Woodruff,72006
Montgomery,63350
Monroe,63462
Tunica,38664
Van Buren,72039
Tate,38668
Moniteau,65081
Mississippi,63882
Henry,30234
Washington,72704
Tippah,38663
Harris,31822
Stone,72555
Washington,32466
Hart,30635
Union,71758
Tallahatchie,38950
Sharp,72532
Walton,32461
Miller,65065
Hall,30527
Sebastian,72933
Volusia,32129
Saline,72210
Gwinnett,30052
Weld,80603
Seminole,32773
Pulaski,72135
Ventura,93023
Fulton,30309
Polk,33841
Pasco,34655
Tulare,93272
Sonoma,95452
Miami Dade,33136
Santa Clara,95111
San Diego,92026
San Bernardino,92324
Sacramento,95829
Riverside,92543
Orange,92676
Los Angeles,90065
Maricopa,85249
Jackson,30517
Yell,72824
Houston,31025
Union,38627
New Madrid,63801
Morgan,65011
White,72020
Irwin,31774
Tishomingo,38838
Woodruff,72101
Montgomery,63351
Monroe,65258
Tunica,38676
Van Buren,72067
Henry,30236
Washington,72717
Tippah,38683
Harris,31823
Stone,72560
Hart,30643
Union,71762
Tallahatchie,38961
Sharp,72542
Walton,32462
Miller,65072
Hall,30531
Sebastian,72936
Volusia,32130
Gwinnett,30071
Weld,80610
Seminole,32779
Pulaski,72142
Ventura,93030
Fulton,30310
Polk,33843
Pasco,34667
Tulare,93274
Sonoma,95462
Miami Dade,33137
Santa Clara,95112
San Diego,92027
San Bernardino,92325
Sacramento,95830
Riverside,92544
Orange,92677
Los Angeles,90066
Maricopa,85250
Jackson,30529
Yell,72827
Houston,31028
Union,38633
